amfi_code,isin,name,category,sub_category,amc,plan,payout
131312,INF109KA1T57,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan J Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
131601,INF109KA18A3,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan N Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
131599,INF109KA10B8,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan N Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
131600,INF109KA19A1,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan N Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
131603,INF109KA12B4,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan O Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
131602,INF109KA14B0,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan O Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
131604,INF109KA13B2,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan O Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
132837,INF109KA10E2,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan Q Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
132834,INF109KA12E8,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan Q Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
132835,INF109KA13E6,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan Q Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
132836,INF109KA11E0,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan Q Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
132901,INF109KA18E5,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan R Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
132900,INF109KA10F9,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan R Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
132902,INF109KA19E3,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan R Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133006,INF109KA14F1,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan T Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133005,INF109KA12F5,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan T Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133003,INF109KA15F8,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan T Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
131461,INF109KA1V87,ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan L Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
131460,INF109KA1W03,ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan L Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
131458,INF109KA1W11,ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan L Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
131459,INF109KA1V95,ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan L Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
132831,INF109KA16D1,ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan P Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
132830,INF109KA18D7,ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan P Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
132833,INF109KA19D5,ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan P Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
132832,INF109KA17D9,ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan P Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133044,INF109KA12H1,ICICI Prudential Fixed Maturity Plan - Series 75 - 1246 Days Plan U Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133041,INF109KA14H7,ICICI Prudential Fixed Maturity Plan - Series 75 - 1246 Days Plan U Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133042,INF109KA15H4,ICICI Prudential Fixed Maturity Plan - Series 75 - 1246 Days Plan U Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133043,INF109KA13H9,ICICI Prudential Fixed Maturity Plan - Series 75 - 1246 Days Plan U Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
130779,INF109KA1ZQ5,ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
130777,INF109KA1ZS1,ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
130778,INF109KA1ZT9,ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
130780,INF109KA1ZR3,ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133246,INF109KA12N9,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan D Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133244,INF109KA14N5,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan D Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133245,INF109KA15N2,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan D Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133247,INF109KA13N7,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan D Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133457,INF109KA16R1,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan G Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133458,INF109KA15S1,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan G Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133456,INF109KA17R9,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan G Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134163,INF109KB1359,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan T Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134160,INF109KB1375,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan T Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134162,INF109KB1367,ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan T Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133434,INF109KA14Q8,ICICI Prudential Fixed Maturity Plan - Series 76 - 1103 Days Plan F Cumulative option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133431,INF109KA16Q3,ICICI Prudential Fixed Maturity Plan - Series 76 - 1103 Days Plan F Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133432,INF109KA17Q1,ICICI Prudential Fixed Maturity Plan - Series 76 - 1103 Days Plan F Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133433,INF109KA15Q5,ICICI Prudential Fixed Maturity Plan - Series 76 - 1103 Days Plan F Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134308,INF109KB1672,ICICI Prudential Fixed Maturity Plan - Series 76 - 1108 Days Plan V Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134305,INF109KB1698,ICICI Prudential Fixed Maturity Plan - Series 76 - 1108 Days Plan V Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134307,INF109KB1680,ICICI Prudential Fixed Maturity Plan - Series 76 - 1108 Days Plan V Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134186,INF109KB1391,ICICI Prudential Fixed Maturity Plan - Series 76 - 1120 Days Plan U Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134188,INF109KB1417,ICICI Prudential Fixed Maturity Plan - Series 76 - 1120 Days Plan U Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134187,INF109KB1409,ICICI Prudential Fixed Maturity Plan - Series 76 - 1120 Days Plan U Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134312,INF109KB1953,ICICI Prudential Fixed Maturity Plan - Series 76 - 1127 Days Plan W Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134309,INF109KB1979,ICICI Prudential Fixed Maturity Plan - Series 76 - 1127 Days Plan W Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134310,INF109KB1987,ICICI Prudential Fixed Maturity Plan - Series 76 - 1127 Days Plan W Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134311,INF109KB1961,ICICI Prudential Fixed Maturity Plan - Series 76 - 1127 Days Plan W Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134005,INF109KB1219,ICICI Prudential Fixed Maturity Plan - Series 76 - 1132 Days Plan P Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134007,INF109KB1235,ICICI Prudential Fixed Maturity Plan - Series 76 - 1132 Days Plan P Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134399,INF109KB1BF8,ICICI Prudential Fixed Maturity Plan - Series 76 - 1134 Days Plan Y Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134397,INF109KB1BH4,ICICI Prudential Fixed Maturity Plan - Series 76 - 1134 Days Plan Y Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134400,INF109KB1BG6,ICICI Prudential Fixed Maturity Plan - Series 76 - 1134 Days Plan Y Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134458,INF109KB1BB7,ICICI Prudential Fixed Maturity Plan - Series 76 - 1135 Days Plan Z Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134461,INF109KB1BD3,ICICI Prudential Fixed Maturity Plan - Series 76 - 1135 Days Plan Z Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134460,INF109KB1BE1,ICICI Prudential Fixed Maturity Plan - Series 76 - 1135 Days Plan Z Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134459,INF109KB1BC5,ICICI Prudential Fixed Maturity Plan - Series 76 - 1135 Days Plan Z Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133874,INF109KA16Y7,ICICI Prudential Fixed Maturity Plan - Series 76 - 1142 Days Plan M Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133875,INF109KA18Y3,ICICI Prudential Fixed Maturity Plan - Series 76 - 1142 Days Plan M Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133876,INF109KA19Y1,ICICI Prudential Fixed Maturity Plan - Series 76 - 1142 Days Plan M Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133877,INF109KA17Y5,ICICI Prudential Fixed Maturity Plan - Series 76 - 1142 Days Plan M Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133673,INF109KA14V8,ICICI Prudential Fixed Maturity Plan - Series 76 - 1155 Days Plan K Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
133670,INF109KA16V3,ICICI Prudential Fixed Maturity Plan - Series 76 - 1155 Days Plan K Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
133672,INF109KA15V5,ICICI Prudential Fixed Maturity Plan - Series 76 - 1155 Days Plan K Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134928,INF109KB1IT4,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134929,INF109KB1IV0,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134926,INF109KB1IW8,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134927,INF109KB1IU2,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134931,INF109KB1IP2,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134930,INF109KB1IR8,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134933,INF109KB1IS6,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134932,INF109KB1IQ0,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
135403,INF109KB1MR0,ICICI Prudential Fixed Maturity Plan - Series 77 - 1129 Days Plan W Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
135401,INF109KB1MT6,ICICI Prudential Fixed Maturity Plan - Series 77 - 1129 Days Plan W Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
135400,INF109KB1MS8,ICICI Prudential Fixed Maturity Plan - Series 77 - 1129 Days Plan W Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134628,INF109KB1EL0,ICICI Prudential Fixed Maturity Plan - Series 77 - 1130 Days Plan D Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134630,INF109KB1EN6,ICICI Prudential Fixed Maturity Plan - Series 77 - 1130 Days Plan D Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134629,INF109KB1EM8,ICICI Prudential Fixed Maturity Plan - Series 77 - 1130 Days Plan D Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134540,INF109KB1DF4,ICICI Prudential Fixed Maturity Plan - Series 77 - 1132 Days Plan A Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134539,INF109KB1DH0,ICICI Prudential Fixed Maturity Plan - Series 77 - 1132 Days Plan A Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134537,INF109KB1DI8,ICICI Prudential Fixed Maturity Plan - Series 77 - 1132 Days Plan A Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134538,INF109KB1DG2,ICICI Prudential Fixed Maturity Plan - Series 77 - 1132 Days Plan A Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134731,INF109KB1HB4,ICICI Prudential Fixed Maturity Plan - Series 77 - 1134 Plan H Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134730,INF109KB1HD0,ICICI Prudential Fixed Maturity Plan - Series 77 - 1134 Plan H Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134733,INF109KB1HE8,ICICI Prudential Fixed Maturity Plan - Series 77 - 1134 Plan H Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
135318,INF109KB1MF5,ICICI Prudential Fixed Maturity Plan - Series 77 - 1144 Days Plan T Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
135316,INF109KB1MH1,ICICI Prudential Fixed Maturity Plan - Series 77 - 1144 Days Plan T Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
135319,INF109KB1MG3,ICICI Prudential Fixed Maturity Plan - Series 77 - 1144 Days Plan T Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
135289,INF109KB1LZ5,ICICI Prudential Fixed Maturity Plan - Series 77 - 1151 Days Plan S Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
135286,INF109KB1MB4,ICICI Prudential Fixed Maturity Plan - Series 77 - 1151 Days Plan S Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
135288,INF109KB1MC2,ICICI Prudential Fixed Maturity Plan - Series 77 - 1151 Days Plan S Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
135287,INF109KB1MA6,ICICI Prudential Fixed Maturity Plan - Series 77 - 1151 Days Plan S Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134573,INF109KB1DN8,ICICI Prudential Fixed Maturity Plan - Series 77 - 1473 Days Plan C Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
134575,INF109KB1DP3,ICICI Prudential Fixed Maturity Plan - Series 77 - 1473 Days Plan C Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134576,INF109KB1DQ1,ICICI Prudential Fixed Maturity Plan - Series 77 - 1473 Days Plan C Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
134574,INF109KB1DO6,ICICI Prudential Fixed Maturity Plan - Series 77 - 1473 Days Plan C Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
139253,INF109KB1UN2,ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
139255,INF109KB1UP7,ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
139256,INF109KB1UQ5,ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
139254,INF109KB1UO0,ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
139178,INF109KB1TX3,ICICI Prudential Fixed Maturity Plan - Series 78 - 1115 Days Plan X Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
139180,INF109KB1TZ8,ICICI Prudential Fixed Maturity Plan - Series 78 - 1115 Days Plan X Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
139179,INF109KB1UA9,ICICI Prudential Fixed Maturity Plan - Series 78 - 1115 Days Plan X Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
136462,INF109KB1SZ0,ICICI Prudential Fixed Maturity Plan - Series 78 - 1127 Days Plan R Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
136461,INF109KB1TB9,ICICI Prudential Fixed Maturity Plan - Series 78 - 1127 Days Plan R Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
136460,INF109KB1TC7,ICICI Prudential Fixed Maturity Plan - Series 78 - 1127 Days Plan R Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
136459,INF109KB1TA1,ICICI Prudential Fixed Maturity Plan - Series 78 - 1127 Days Plan R Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
139107,INF109KB1TD5,ICICI Prudential Fixed Maturity Plan - Series 78 - 1130 Days Plan T Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
139109,INF109KB1TF0,ICICI Prudential Fixed Maturity Plan - Series 78 - 1130 Days Plan T Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
139110,INF109KB1TG8,ICICI Prudential Fixed Maturity Plan - Series 78 - 1130 Days Plan T Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
139103,INF109KB1TP9,ICICI Prudential Fixed Maturity Plan - Series 78 - 1135 Days Plan W Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
139104,INF109KB1TR5,ICICI Prudential Fixed Maturity Plan - Series 78 - 1135 Days Plan W Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
136294,INF109KB1SB1,ICICI Prudential Fixed Maturity Plan - Series 78 -1150 Days Plan N Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
136295,INF109KB1SD7,ICICI Prudential Fixed Maturity Plan - Series 78 -1150 Days Plan N Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
136297,INF109KB1SE5,ICICI Prudential Fixed Maturity Plan - Series 78 -1150 Days Plan N Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
136296,INF109KB1SC9,ICICI Prudential Fixed Maturity Plan - Series 78 -1150 Days Plan N Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
139101,INF109KB1TL8,ICICI Prudential Fixed Maturity Plan - Series 78 - 1156 Days Plan U Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
139099,INF109KB1TN4,ICICI Prudential Fixed Maturity Plan - Series 78 - 1156 Days Plan U Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
139102,INF109KB1TM6,ICICI Prudential Fixed Maturity Plan - Series 78 - 1156 Days Plan U Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
136228,INF109KB1RP3,ICICI Prudential Fixed Maturity Plan - Series 78 - 1168 Days Plan J Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
136230,INF109KB1RR9,ICICI Prudential Fixed Maturity Plan - Series 78 - 1168 Days Plan J Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
136231,INF109KB1RS7,ICICI Prudential Fixed Maturity Plan - Series 78 - 1168 Days Plan J Direct Plan Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
136229,INF109KB1RQ1,ICICI Prudential Fixed Maturity Plan - Series 78 - 1168 Days Plan J Dividend Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
136224,INF109KB1RD9,ICICI Prudential Fixed Maturity Plan - Series 78 - 1170 Days Plan I Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Regular,IDCW
136226,INF109KB1RF4,ICICI Prudential Fixed Maturity Plan - Series 78 - 1170 Days Plan I Direct Plan Cumulative Option,Solution Oriented Scheme,Retirement Fund,ICICI Prudential Mutual Fund,Direct,IDCW
